,OBJECTID,YEAR_,STATE,AGENCY,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length
8509,206.86469007542104,44.93328387732194,2,2.6457513110645907,14.0,4.0,1.0,1.0000005108640455,1.6086062567873205,1.0001979563658825,1.000004097432843
8510,206.86710710018642,44.94441010848846,2,1.7320508075688772,14.0,4.0,1.0,1.000000331658002,1.6091052825499905,1.0001750072404179,1.0000038544490573
8511,206.86952409671173,44.94441010848846,2,1.7320508075688772,14.0,4.0,1.0,1.000000370762148,1.6091052825499905,1.00018006613024,1.0000036668901309
8512,206.871941064998,44.94441010848846,2,1.7320508075688772,14.0,4.0,1.0,1.0000002295666908,1.6091052825499905,1.0001619927917176,1.0000034075996582
8513,206.87435800504613,44.94441010848846,2,1.7320508075688772,10.0,7.0,1.0,1.0000003916950613,1.6091052825499905,1.0001827476233307,1.000003593096683
8514,206.87677491685722,44.94441010848846,2,1.7320508075688772,14.0,7.0,1.0,1.0000005399643785,1.6091052825499905,1.0002016672239362,1.0000039854635654
8515,206.87919180043215,44.94441010848846,2,1.7320508075688772,14.0,4.0,1.0,1.0000001966696839,1.6091052825499905,1.000157692685005,1.0000033864612023
8516,206.881608655772,44.955533585978046,2,1.4142135623730951,18.0,1.0,1.0,1.0000006618870747,1.6091052825499905,1.0002183681144903,1.0000043987381582
8517,206.88402548287772,44.955533585978046,2,2.6457513110645907,5.0,1.0,1.0,1.0000003677405709,1.6091052825499905,1.0001828171481326,1.0000036874435252
8518,206.8864422817503,44.955533585978046,2,2.6457513110645907,18.0,1.0,1.0,1.0000008073314275,1.6091052825499905,1.0002391442039689,1.0000044932639698
8519,206.88885905239073,44.955533585978046,2,1.4142135623730951,9.0,7.0,1.0,1.0000003589372541,1.6091052825499905,1.000179619206419,1.000003697539038
8520,206.8912757948,44.955533585978046,2,1.4142135623730951,11.0,1.0,1.0,1.000000417749018,1.6091052825499905,1.0001871057354257,1.0000039702336525
8521,206.89369250897911,44.955533585978046,2,1.4142135623730951,11.0,1.0,1.0,1.0000003554736336,1.6091052825499905,1.0001792203077489,1.0000036725905979
8522,206.89610919492904,44.955533585978046,2,1.4142135623730951,9.0,1.0,1.0,1.0000003681385288,1.6091052825499905,1.0001808370815382,1.0000037160957718
8523,206.89852585265078,44.955533585978046,2,1.4142135623730951,1.0,7.0,1.0,1.0000006121430334,1.6091052825499905,1.0002120957386833,1.0000040917530844
8524,206.9009424821453,44.955533585978046,2,1.4142135623730951,9.0,1.0,1.0,1.0000002566634945,1.6091052825499905,1.0001665565664735,1.0000034267903655
8525,206.90335908341362,44.955533585978046,2,1.4142135623730951,2.0,1.0,1.0,1.0000007519828484,1.6091052825499905,1.0002311052956863,1.000004411248881
8526,206.9057756564567,44.955533585978046,2,2.6457513110645907,14.0,2.0,1.0,1.0000006575485927,1.6091052825499905,1.0002168241081424,1.0000043577439404
8527,206.9081922012756,44.955533585978046,2,1.4142135623730951,18.0,1.0,1.0,1.0000006265257861,1.6091052825499905,1.000214692240484,1.0000044478833563
8528,206.9106087178712,44.955533585978046,2,1.4142135623730951,9.0,1.0,1.0,1.0000003740669532,1.6091052825499905,1.0001824518190112,1.0000036618744517
8529,206.91302520624455,44.955533585978046,2,1.4142135623730951,14.0,1.0,1.0,1.0000003456994209,1.6091052825499905,1.0001788737439343,1.0000037383406328
